"(-0.0, 0.0, 0.0, 0.0, -0.19)","(array([ 3.6414, -0.631 ,  0.25  ]), array([ 0.    ,  0.    , -0.0949,  0.9955]))"
"(-0.2701, 0.3198, 0.2398, -0.1501, -0.2201)","(array([3.6288, 0.2429, 0.25  ]), array([ 0.    ,  0.    , -0.0402,  0.9992]))"
"(-0.27, 0.17, 0.24, -0.15, -0.22)","(array([ 3.6597, -0.1412,  0.25  ]), array([ 0.    ,  0.    , -0.1147,  0.9934]))"
"(-0.27, 0.24, 0.24, -0.15, -0.22)","(array([3.6524, 0.039 , 0.25  ]), array([ 0.    ,  0.    , -0.0799,  0.9968]))"
"(-0.24, 0.24, 0.24, -0.15, -0.22)","(array([3.6543, 0.0532, 0.25  ]), array([ 0.    ,  0.    , -0.065 ,  0.9979]))"
"(-0.2399, -0.3799, 0.2401, -0.1499, -0.2199)","(array([ 3.2965, -1.4807,  0.25  ]), array([ 0.    ,  0.    , -0.3661,  0.9306]))"
"(-0.24, -0.38, 0.24, -0.15, -0.32)","(array([ 3.1338, -1.7643,  0.25  ]), array([ 0.    ,  0.    , -0.4123,  0.9111]))"
"(-0.2403, -0.3803, 0.2397, -0.1503, 0.4097)","(array([3.6107, 0.5141, 0.25  ]), array([ 0.    ,  0.    , -0.0607,  0.9982]))"
"(-0.24, -0.38, -0.25, -0.15, 0.41)","(array([ 3.4912, -0.3849,  0.25  ]), array([ 0.    ,  0.    , -0.3003,  0.9538]))"
"(-0.24, -0.38, -0.25, -0.46, 0.41)","(array([ 3.2782, -0.6798,  0.25  ]), array([ 0.   ,  0.   , -0.444,  0.896]))"
"(-0.13, -0.38, -0.25, -0.46, 0.41)","(array([ 3.3176, -0.6455,  0.25  ]), array([ 0.    ,  0.    , -0.394 ,  0.9191]))"
"(-0.42, -0.38, -0.25, -0.46, 0.41)","(array([ 3.2064, -0.726 ,  0.25  ]), array([ 0.    ,  0.    , -0.5227,  0.8525]))"
"(-0.42, -0.43, -0.25, -0.46, 0.41)","(array([ 3.1533, -0.833 ,  0.25  ]), array([ 0.    ,  0.    , -0.5438,  0.8392]))"
"(-0.42, -0.43, -0.25, -0.46, 0.27)","(array([ 3.0101, -1.2108,  0.25  ]), array([ 0.    ,  0.    , -0.6012,  0.7991]))"
"(-0.4202, -0.4299, -0.25, -0.46, -0.4999)","(array([ 1.4265, -2.6951,  0.25  ]), array([ 0.    ,  0.    , -0.8575,  0.5145]))"
"(0.11, -0.43, -0.25, -0.46, -0.5)","(array([ 1.6703, -2.748 ,  0.25  ]), array([ 0.    ,  0.    , -0.6925,  0.7214]))"
"(0.11, -0.43, -0.25, -0.32, -0.5)","(array([ 1.8355, -2.7413,  0.25  ]), array([ 0.    ,  0.    , -0.6404,  0.768 ]))"
"(0.11, -0.25, -0.25, -0.32, -0.5)","(array([ 2.2519, -2.5548,  0.25  ]), array([ 0.    ,  0.    , -0.5688,  0.8225]))"
"(0.11, -0.25, -0.25, 0.02, -0.5)","(array([ 2.6106, -2.3767,  0.25  ]), array([ 0.    ,  0.    , -0.4214,  0.9069]))"
"(0.13, -0.25, -0.25, 0.02, -0.5)","(array([ 2.6176, -2.3706,  0.25  ]), array([ 0.    ,  0.    , -0.4123,  0.911 ]))"
"(-0.1, -0.25, -0.25, 0.02, -0.5)","(array([ 2.5286, -2.4336,  0.25  ]), array([ 0.    ,  0.    , -0.5141,  0.8577]))"
"(-0.1, -0.25, -0.25, 0.02, -0.38)","(array([ 2.8045, -2.1598,  0.25  ]), array([ 0.    ,  0.    , -0.4618,  0.887 ]))"
"(-0.1, -0.25, 0.44, 0.02, -0.3801)","(array([ 3.4744, -1.0677,  0.25  ]), array([ 0.    ,  0.    , -0.1346,  0.9909]))"
"(-0.0988, -0.2487, 0.4327, 0.0212, -0.3785)","(array([ 3.475 , -1.0688,  0.25  ]), array([ 0.    ,  0.    , -0.1348,  0.9909]))"
"(-0.1, -0.05, 0.43, 0.02, -0.38)","(array([ 3.5856, -0.5883,  0.25  ]), array([ 0.    ,  0.    , -0.04  ,  0.9992]))"
"(-0.1, 0.32, 0.43, 0.02, -0.38)","(array([3.5312, 0.3525, 0.25  ]), array([0.    , 0.    , 0.1446, 0.9895]))"
"(-0.1, 0.32, 0.43, 0.02, -0.08)","(array([3.2866, 1.2658, 0.25  ]), array([0.    , 0.    , 0.2908, 0.9568]))"
"(-0.1, 0.32, 0.43, -0.32, -0.08)","(array([3.4703, 0.9092, 0.25  ]), array([0.    , 0.    , 0.1246, 0.9922]))"
"(-0.1002, 0.3199, -0.3801, -0.3201, -0.0801)","(array([ 3.5239, -0.5605,  0.25  ]), array([ 0.    ,  0.    , -0.2767,  0.961 ]))"
"(-0.1, 0.26, -0.38, -0.32, -0.08)","(array([ 3.4898, -0.704 ,  0.25  ]), array([ 0.    ,  0.    , -0.305 ,  0.9523]))"
"(-0.1, 0.26, -0.27, -0.32, -0.08)","(array([ 3.5645, -0.5132,  0.25  ]), array([ 0.    ,  0.    , -0.2523,  0.9677]))"
"(-0.1, 0.14, -0.27, -0.32, -0.08)","(array([ 3.4922, -0.8054,  0.25  ]), array([ 0.    ,  0.    , -0.3098,  0.9508]))"
"(-0.1, 0.14, 0.12, -0.32, -0.08)","(array([ 3.6662, -0.1037,  0.25  ]), array([ 0.    ,  0.    , -0.1196,  0.9928]))"
"(-0.1, 0.22, 0.12, -0.32, -0.08)","(array([3.6618, 0.1015, 0.25  ]), array([ 0.    ,  0.    , -0.0799,  0.9968]))"
"(-0.1, 0.22, 0.12, -0.22, -0.08)","(array([3.6682, 0.2197, 0.25  ]), array([ 0.    ,  0.    , -0.03  ,  0.9995]))"
"(-0.1, 0.41, 0.12, -0.22, -0.08)","(array([3.5697, 0.7006, 0.25  ]), array([0.    , 0.    , 0.0649, 0.9979]))"
"(-0.1, 0.41, 0.2, -0.22, -0.08)","(array([3.5218, 0.8432, 0.25  ]), array([0.    , 0.    , 0.1048, 0.9945]))"
"(-0.1, 0.41, -0.15, -0.22, -0.08)","(array([3.645 , 0.2004, 0.25  ]), array([ 0.    ,  0.    , -0.07  ,  0.9975]))"
"(-0.1, 0.07, -0.15, -0.22, -0.08)","(array([ 3.5848, -0.6648,  0.25  ]), array([ 0.    ,  0.    , -0.2378,  0.9713]))"
"(-0.1, 0.07, -0.15, 0.01, -0.08)","(array([ 3.6676, -0.4056,  0.25  ]), array([ 0.    ,  0.    , -0.1247,  0.9922]))"
"(-0.1, 0.07, -0.15, 0.01, 0.17)","(array([3.666 , 0.4189, 0.25  ]), array([0.e+00, 0.e+00, 1.e-04, 1.e+00]))"
"(-0.1, 0.0699, -0.1501, 0.0099, -0.4701)","(array([ 3.2667, -1.6231,  0.25  ]), array([ 0.    ,  0.    , -0.3147,  0.9492]))"
"(-0.1, 0.07, -0.15, 0.01, -0.31)","(array([ 3.4887, -1.143 ,  0.25  ]), array([ 0.    ,  0.    , -0.2377,  0.9713]))"
"(-0.0999, -0.48, -0.15, 0.0101, -0.31)","(array([ 2.6474, -2.2737,  0.25  ]), array([ 0.    ,  0.    , -0.4924,  0.8704]))"
"(-0.1, -0.48, 0.35, 0.01, -0.31)","(array([ 3.2588, -1.5643,  0.25  ]), array([ 0.    ,  0.    , -0.262 ,  0.9651]))"
"(-0.1, -0.48, 0.35, 0.01, -0.18)","(array([ 3.4373, -1.1789,  0.25  ]), array([ 0.    ,  0.    , -0.1987,  0.9801]))"
"(-0.1, -0.48, 0.35, 0.43, -0.18)","(array([ 3.5035, -0.6895,  0.25  ]), array([0.  , 0.  , 0.01, 1.  ]))"
"(-0.1012, -0.4813, 0.3575, 0.4288, -0.1815)","(array([ 3.5028, -0.688 ,  0.25  ]), array([0.    , 0.    , 0.0103, 0.9999]))"
"(0.4, -0.48, 0.36, 0.43, -0.18)","(array([ 3.4373, -0.4458,  0.25  ]), array([0.    , 0.    , 0.2619, 0.9651]))"
"(0.4, -0.48, 0.25, 0.43, -0.18)","(array([ 3.4393, -0.643 ,  0.25  ]), array([0.    , 0.    , 0.2085, 0.978 ]))"
"(0.4, -0.48, 0.25, -0.06, -0.18)","(array([ 3.4004, -1.2038,  0.25  ]), array([ 0.    ,  0.    , -0.0349,  0.9994]))"
"(0.4, -0.48, 0.25, 0.1, -0.18)","(array([ 3.4433, -1.024 ,  0.25  ]), array([0.   , 0.   , 0.045, 0.999]))"
"(0.4, -0.48, 0.25, 0.1, -0.24)","(array([ 3.3764, -1.2053,  0.25  ]), array([0.    , 0.    , 0.015 , 0.9999]))"
"(-0.28, -0.48, 0.25, 0.1, -0.24)","(array([ 3.2829, -1.5081,  0.25  ]), array([ 0.    ,  0.    , -0.3193,  0.9477]))"
"(-0.28, -0.48, 0.25, 0.1, 0.1)","(array([ 3.6201, -0.4559,  0.25  ]), array([ 0.    ,  0.    , -0.1544,  0.988 ]))"
"(-0.28, -0.48, 0.25, 0.08, 0.1)","(array([ 3.6164, -0.4792,  0.25  ]), array([ 0.    ,  0.    , -0.1642,  0.9864]))"
"(-0.28, -0.48, 0.25, -0.17, 0.1)","(array([ 3.5322, -0.7601,  0.25  ]), array([ 0.    ,  0.    , -0.286 ,  0.9582]))"
"(-0.2798, 0.3201, 0.2502, -0.1698, 0.1001)","(array([3.3879, 1.2429, 0.25  ]), array([0.    , 0.    , 0.1102, 0.9939]))"
"(-0.36, 0.32, 0.25, -0.17, 0.1)","(array([3.3958, 1.2042, 0.25  ]), array([0.    , 0.    , 0.07  , 0.9976]))"
"(-0.36, 0.32, 0.25, 0.11, 0.1)","(array([3.2417, 1.4919, 0.25  ]), array([0.    , 0.    , 0.2085, 0.978 ]))"
"(-0.3601, 0.32, 0.25, 0.1099, -0.41)","(array([ 3.6067, -0.0923,  0.25  ]), array([ 0.    ,  0.    , -0.0452,  0.999 ]))"
"(-0.3602, 0.32, 0.25, 0.1099, 0.23)","(array([3.0248, 1.8486, 0.25  ]), array([0.    , 0.    , 0.2713, 0.9625]))"
"(-0.36, 0.32, 0.25, 0.11, 0.01)","(array([3.3643, 1.229 , 0.25  ]), array([0.    , 0.    , 0.1642, 0.9864]))"
"(-0.36, 0.32, 0.25, 0.39, 0.01)","(array([3.1586, 1.4826, 0.25  ]), array([0.    , 0.    , 0.3003, 0.9538]))"
"(0.3999, 0.32, 0.2499, 0.3899, 0.01)","(array([2.8624, 1.6724, 0.25  ]), array([0.    , 0.    , 0.6325, 0.7745]))"
"(0.01, 0.32, 0.25, 0.39, 0.01)","(array([3.0326, 1.6036, 0.25  ]), array([0.    , 0.    , 0.4706, 0.8823]))"
"(0.01, 0.32, 0.25, 0.39, 0.05)","(array([2.9663, 1.7081, 0.25  ]), array([0.    , 0.    , 0.4882, 0.8727]))"
"(0.0101, -0.2499, 0.2501, 0.3901, 0.0501)","(array([3.5731, 0.4351, 0.25  ]), array([0.    , 0.    , 0.2233, 0.9747]))"
"(-0.31, -0.25, 0.25, 0.39, 0.05)","(array([3.6181, 0.2897, 0.25  ]), array([0.    , 0.    , 0.0649, 0.9979]))"
"(-0.3101, -0.25, 0.25, 0.3899, 0.45)","(array([3.2504, 1.5247, 0.25  ]), array([0.    , 0.    , 0.2618, 0.9651]))"
"(-0.31, -0.25, -0.14, 0.39, 0.45)","(array([3.5443, 0.8632, 0.25  ]), array([0.    , 0.    , 0.0699, 0.9976]))"
"(-0.31, -0.25, -0.14, 0.21, 0.45)","(array([3.5926, 0.6583, 0.25  ]), array([ 0.    ,  0.    , -0.02  ,  0.9998]))"
"(-0.3106, -0.2506, -0.1406, 0.2093, -0.4205)","(array([ 2.9533, -2.0301,  0.25  ]), array([ 0.    ,  0.    , -0.4408,  0.8976]))"
"(-0.3101, -0.25, 0.44, 0.21, -0.42)","(array([ 3.4437, -1.066 ,  0.25  ]), array([ 0.    ,  0.    , -0.1644,  0.9864]))"
"(-0.31, -0.25, 0.44, -0.19, -0.42)","(array([ 3.2846, -1.504 ,  0.25  ]), array([ 0.    ,  0.    , -0.357 ,  0.9341]))"
"(0.24, -0.25, 0.44, -0.19, -0.42)","(array([ 3.3956, -1.2709,  0.25  ]), array([ 0.    ,  0.    , -0.0898,  0.996 ]))"
"(0.49, -0.25, 0.44, -0.19, -0.42)","(array([ 3.4008, -1.1527,  0.25  ]), array([0.    , 0.    , 0.035 , 0.9994]))"
"(-0.09, -0.25, 0.44, -0.19, -0.42)","(array([ 3.3442, -1.4187,  0.25  ]), array([ 0.    ,  0.    , -0.2523,  0.9676]))"
"(-0.3, -0.25, 0.44, -0.19, -0.42)","(array([ 3.2877, -1.5004,  0.25  ]), array([ 0.    ,  0.    , -0.3523,  0.9359]))"
"(-0.3, 0.21, 0.44, -0.19, -0.42)","(array([ 3.5912, -0.3743,  0.25  ]), array([ 0.    ,  0.    , -0.1296,  0.9916]))"
"(0.4799, 0.2099, 0.4399, -0.1901, -0.4201)","(array([ 3.5406, -0.0175,  0.25  ]), array([0.    , 0.    , 0.2569, 0.9664]))"
"(0.4799, 0.2097, 0.4397, -0.1902, 0.3197)","(array([2.7284, 2.1128, 0.25  ]), array([0.    , 0.    , 0.5889, 0.8082]))"
"(0.48, 0.21, 0.44, -0.19, 0.13)","(array([3.0843, 1.6339, 0.25  ]), array([0.    , 0.    , 0.5098, 0.8603]))"
"(0.48, 0.21, 0.44, -0.19, 0.19)","(array([2.9815, 1.7927, 0.25  ]), array([0.    , 0.    , 0.5354, 0.8446]))"
"(0.48, 0.35, 0.44, -0.19, 0.19)","(array([2.7316, 2.0412, 0.25  ]), array([0.    , 0.    , 0.5931, 0.8051]))"
"(0.48, 0.35, 0.44, -0.24, 0.19)","(array([2.7783, 2.0079, 0.25  ]), array([0.    , 0.    , 0.5729, 0.8196]))"
"(0.4778, 0.3499, 0.439, -0.2418, 0.2004)","(array([2.7677, 2.0242, 0.25  ]), array([0.    , 0.    , 0.5737, 0.8191]))"
"(0.48, 0.35, 0.44, -0.34, 0.2)","(array([2.8471, 1.9592, 0.25  ]), array([0.    , 0.    , 0.5354, 0.8446]))"
"(0.48, -0.0, 0.44, -0.34, 0.2)","(array([3.3638, 1.2437, 0.25  ]), array([0.    , 0.    , 0.3801, 0.9249]))"
"(0.4798, -0.0001, -0.3601, -0.3401, 0.1999)","(array([ 3.5727, -0.1858,  0.25  ]), array([ 0.    ,  0.    , -0.0103,  0.9999]))"
"(-0.4601, -0.0001, -0.3601, -0.3402, 0.1999)","(array([ 3.374 , -0.5676,  0.25  ]), array([ 0.    ,  0.    , -0.4621,  0.8868]))"
"(-0.46, -0.33, -0.36, -0.34, 0.2)","(array([ 3.0214, -1.2709,  0.25  ]), array([ 0.    ,  0.    , -0.6012,  0.7991]))"
"(-0.46, -0.33, -0.15, -0.34, 0.2)","(array([ 3.2695, -0.9846,  0.25  ]), array([ 0.    ,  0.    , -0.5142,  0.8577]))"
"(-0.46, 0.3699, -0.15, -0.34, 0.1999)","(array([3.4804, 0.6889, 0.25  ]), array([ 0.    ,  0.    , -0.1888,  0.982 ]))"
"(-0.46, 0.37, -0.15, -0.34, -0.06)","(array([ 3.5535, -0.1298,  0.25  ]), array([ 0.    ,  0.    , -0.3146,  0.9492]))"
"(-0.46, 0.37, -0.15, -0.36, -0.06)","(array([ 3.545, -0.151,  0.25 ]), array([ 0.   ,  0.   , -0.324,  0.946]))"
"(-0.46, 0.37, 0.07, -0.36, -0.06)","(array([3.5732, 0.2437, 0.25  ]), array([ 0.    ,  0.    , -0.2183,  0.9759]))"
"(-0.5, 0.37, 0.07, -0.36, -0.06)","(array([3.5649, 0.2267, 0.25  ]), array([ 0.    ,  0.    , -0.2377,  0.9713]))"
"(-0.5, 0.25, 0.07, -0.36, -0.06)","(array([ 3.5794, -0.0707,  0.25  ]), array([ 0.    ,  0.    , -0.2955,  0.9553]))"
"(-0.5, 0.25, 0.07, -0.36, -0.01)","(array([3.5789, 0.0887, 0.25  ]), array([ 0.    ,  0.    , -0.2716,  0.9624]))"
"(-0.5, 0.2501, 0.0701, 0.3801, -0.0099)","(array([3.482 , 0.9176, 0.25  ]), array([0.    , 0.    , 0.095 , 0.9955]))"
"(-0.5, 0.25, -0.13, 0.38, -0.01)","(array([3.5985, 0.5653, 0.25  ]), array([ 0.   ,  0.   , -0.005,  1.   ]))"
"(-0.5, 0.25, -0.13, 0.38, 0.31)","(array([3.2576, 1.5469, 0.25  ]), array([0.    , 0.    , 0.1544, 0.988 ]))"
"(-0.5, 0.25, -0.13, 0.28, 0.31)","(array([3.3185, 1.4489, 0.25  ]), array([0.    , 0.    , 0.1048, 0.9945]))"
"(-0.5, 0.25, 0.2, 0.28, 0.31)","(array([2.9521, 1.9388, 0.25  ]), array([0.    , 0.    , 0.2668, 0.9638]))"
"(-0.5, 0.25, 0.2, 0.08, 0.31)","(array([3.1068, 1.7681, 0.25  ]), array([0.    , 0.    , 0.1692, 0.9856]))"
"(-0.5, 0.25, 0.2, 0.08, 0.33)","(array([3.0709, 1.8221, 0.25  ]), array([0.    , 0.    , 0.179 , 0.9838]))"
"(-0.5, 0.2501, -0.4499, 0.0801, 0.3301)","(array([3.5096, 0.7189, 0.25  ]), array([ 0.    ,  0.    , -0.1444,  0.9895]))"
"(-0.5, 0.25, -0.45, -0.44, 0.33)","(array([3.3609, 0.1447, 0.25  ]), array([ 0.    ,  0.    , -0.3939,  0.9191]))"
"(-0.5, -0.02, -0.45, -0.44, 0.33)","(array([ 3.2546, -0.4664,  0.25  ]), array([ 0.    ,  0.    , -0.5141,  0.8577]))"
"(-0.5, -0.02, -0.45, -0.37, 0.33)","(array([ 3.3095, -0.4074,  0.25  ]), array([ 0.    ,  0.    , -0.4838,  0.8752]))"
"(-0.5005, -0.0202, -0.4502, -0.3704, -0.4901)","(array([ 2.0802, -2.4156,  0.25  ]), array([ 0.    ,  0.    , -0.7932,  0.609 ]))"
"(-0.47, -0.02, -0.45, -0.37, -0.49)","(array([ 2.0969, -2.418 ,  0.25  ]), array([ 0.    ,  0.    , -0.7833,  0.6216]))"
"(-0.47, -0.02, -0.45, -0.37, -0.4)","(array([ 2.3072, -2.2546,  0.25  ]), array([ 0.    ,  0.    , -0.7546,  0.6562]))"
"(-0.47, 0.02, -0.45, -0.37, -0.4)","(array([ 2.3854, -2.2023,  0.25  ]), array([ 0.    ,  0.    , -0.7413,  0.6712]))"
"(-0.47, 0.02, -0.39, -0.37, -0.4)","(array([ 2.4838, -2.1582,  0.25  ]), array([ 0.    ,  0.    , -0.7208,  0.6931]))"
"(-0.47, 0.02, -0.28, -0.37, -0.4)","(array([ 2.6567, -2.0625,  0.25  ]), array([ 0.    ,  0.    , -0.6817,  0.7317]))"
"(-0.47, 0.02, -0.28, -0.14, -0.4)","(array([ 2.8942, -1.9436,  0.25  ]), array([ 0.    ,  0.    , -0.5932,  0.8051]))"
"(-0.47, 0.02, -0.28, -0.04, -0.4)","(array([ 2.9877, -1.8757,  0.25  ]), array([ 0.    ,  0.    , -0.5522,  0.8337]))"
"(-0.47, 0.1, -0.28, -0.04, -0.4)","(array([ 3.1092, -1.715 ,  0.25  ]), array([ 0.    ,  0.    , -0.5184,  0.8551]))"
"(-0.42, 0.1, -0.28, -0.04, -0.4)","(array([ 3.1299, -1.7032,  0.25  ]), array([ 0.    ,  0.    , -0.4969,  0.8678]))"
"(-0.42, 0.1, -0.33, -0.04, -0.4)","(array([ 3.0674, -1.7722,  0.25  ]), array([ 0.    ,  0.    , -0.5184,  0.8551]))"
"(-0.42, 0.1, -0.38, -0.04, -0.4)","(array([ 3.0014, -1.8379,  0.25  ]), array([ 0.    ,  0.    , -0.5396,  0.8419]))"
"(-0.42, 0.06, -0.38, -0.04, -0.4)","(array([ 2.9374, -1.9151,  0.25  ]), array([ 0.    ,  0.    , -0.5564,  0.8309]))"
"(-0.42, 0.06, -0.38, -0.04, -0.37)","(array([ 2.9937, -1.8377,  0.25  ]), array([ 0.    ,  0.    , -0.5438,  0.8392]))"
"(0.09, 0.06, -0.38, -0.04, -0.37)","(array([ 3.179 , -1.6859,  0.25  ]), array([ 0.    ,  0.    , -0.3146,  0.9492]))"
"(0.36, 0.06, -0.38, -0.04, -0.37)","(array([ 3.2398, -1.5733,  0.25  ]), array([ 0.    ,  0.    , -0.1839,  0.9829]))"
"(0.36, 0.06, -0.38, 0.08, -0.37)","(array([ 3.3103, -1.453 ,  0.25  ]), array([ 0.    ,  0.    , -0.1247,  0.9922]))"
"(0.36, 0.06, -0.38, 0.06, -0.37)","(array([ 3.2996, -1.4735,  0.25  ]), array([ 0.    ,  0.    , -0.1346,  0.9909]))"
"(0.36, -0.33, -0.38, 0.06, -0.37)","(array([ 2.6677, -2.2381,  0.25  ]), array([ 0.    ,  0.    , -0.3241,  0.946 ]))"
"(0.36, -0.33, -0.38, 0.13, -0.37)","(array([ 2.7289, -2.1838,  0.25  ]), array([ 0.    ,  0.    , -0.2908,  0.9568]))"
"(0.3597, -0.3302, -0.3802, 0.1297, 0.3099)","(array([ 3.5809, -0.2276,  0.25  ]), array([0.    , 0.    , 0.0443, 0.999 ]))"
"(0.36, 0.08, -0.38, 0.13, 0.31)","(array([3.5486, 0.8153, 0.25  ]), array([0.    , 0.    , 0.2475, 0.9689]))"
"(0.36, 0.0799, 0.2699, 0.1299, 0.3099)","(array([2.9774, 1.8544, 0.25  ]), array([0.    , 0.    , 0.5437, 0.8393]))"
"(-0.49, 0.08, 0.27, 0.13, 0.31)","(array([3.2399, 1.5643, 0.25  ]), array([0.    , 0.    , 0.1494, 0.9888]))"
"(-0.49, 0.08, 0.27, -0.37, 0.31)","(array([3.4304, 1.0262, 0.25  ]), array([ 0.    ,  0.    , -0.0997,  0.995 ]))"
"(-0.49, 0.08, 0.27, -0.15, 0.31)","(array([3.3801, 1.2742, 0.25  ]), array([0.    , 0.    , 0.01  , 0.9999]))"
"(-0.49, 0.0801, -0.42, -0.15, 0.3101)","(array([3.5017, 0.0374, 0.25  ]), array([ 0.    ,  0.    , -0.3288,  0.9444]))"
"(-0.49, 0.08, -0.42, -0.46, 0.31)","(array([ 3.32  , -0.2696,  0.25  ]), array([ 0.    ,  0.    , -0.4707,  0.8823]))"
"(-0.49, 0.08, -0.42, -0.03, 0.31)","(array([3.5452, 0.1686, 0.25  ]), array([ 0.    ,  0.    , -0.2716,  0.9624]))"
"(-0.49, 0.08, -0.39, -0.03, 0.31)","(array([3.5539, 0.2235, 0.25  ]), array([ 0.    ,  0.    , -0.2571,  0.9664]))"
"(-0.49, 0.08, -0.39, 0.29, 0.31)","(array([3.5796, 0.5907, 0.25  ]), array([ 0.    ,  0.    , -0.0998,  0.995 ]))"
"(-0.49, 0.08, -0.39, -0.26, 0.31)","(array([ 3.4644, -0.0255,  0.25  ]), array([ 0.    ,  0.    , -0.3662,  0.9305]))"
"(-0.49, 0.0801, -0.3899, 0.5, 0.3101)","(array([3.5326, 0.8282, 0.25  ]), array([0.   , 0.   , 0.005, 1.   ]))"
"(-0.27, 0.08, -0.39, 0.5, 0.31)","(array([3.5191, 0.9313, 0.25  ]), array([0.    , 0.    , 0.1148, 0.9934]))"
"(-0.2701, 0.0799, 0.2099, 0.4999, 0.31)","(array([2.9541, 1.8691, 0.25  ]), array([0.    , 0.    , 0.403 , 0.9152]))"
"(-0.27, 0.08, 0.21, 0.5, 0.16)","(array([3.2042, 1.4651, 0.25  ]), array([0.    , 0.    , 0.3335, 0.9427]))"
"(-0.27, 0.08, 0.21, 0.14, 0.16)","(array([3.4618, 1.1314, 0.25  ]), array([0.    , 0.    , 0.1593, 0.9872]))"
"(-0.27, -0.04, 0.21, 0.14, 0.16)","(array([3.5666, 0.8402, 0.25  ]), array([0.    , 0.    , 0.0999, 0.995 ]))"
"(-0.27, -0.04, 0.21, 0.14, 0.22)","(array([3.5105, 1.0292, 0.25  ]), array([0.    , 0.    , 0.1296, 0.9916]))"
"(-0.27, -0.04, 0.21, 0.14, 0.42)","(array([3.2437, 1.6293, 0.25  ]), array([0.    , 0.    , 0.228 , 0.9737]))"
"(-0.27, -0.18, 0.21, 0.14, 0.42)","(array([3.409 , 1.3082, 0.25  ]), array([0.    , 0.    , 0.1594, 0.9872]))"
"(-0.27, -0.18, 0.21, 0.09, 0.42)","(array([3.4348, 1.2551, 0.25  ]), array([0.    , 0.    , 0.1346, 0.9909]))"
"(-0.27, -0.18, 0.21, 0.37, 0.42)","(array([3.2582, 1.532 , 0.25  ]), array([0.    , 0.    , 0.2716, 0.9624]))"
"(0.24, -0.18, 0.21, 0.37, 0.42)","(array([3.0838, 1.6961, 0.25  ]), array([0.    , 0.    , 0.5055, 0.8628]))"
"(0.24, -0.18, 0.21, 0.5, 0.42)","(array([2.9573, 1.7816, 0.25  ]), array([0.    , 0.    , 0.5605, 0.8282]))"
"(0.24, -0.18, 0.21, 0.23, 0.42)","(array([3.2065, 1.5866, 0.25  ]), array([0.    , 0.    , 0.4439, 0.8961]))"
"(0.49, -0.18, 0.21, 0.23, 0.42)","(array([3.1033, 1.6451, 0.25  ]), array([0.    , 0.    , 0.5522, 0.8337]))"
"(0.4901, -0.18, 0.21, 0.23, 0.04)","(array([3.5196, 0.5206, 0.25  ]), array([0.    , 0.    , 0.3849, 0.9229]))"
"(0.49, -0.18, 0.21, 0.23, -0.07)","(array([3.5579, 0.1733, 0.25  ]), array([0.    , 0.    , 0.3335, 0.9427]))"
"(0.49, -0.1799, -0.4799, 0.23, -0.0699)","(array([ 3.4056, -1.0476,  0.25  ]), array([ 0.   ,  0.   , -0.005,  1.   ]))"
"(0.49, -0.18, -0.48, -0.22, -0.07)","(array([ 3.145 , -1.4884,  0.25  ]), array([ 0.    ,  0.    , -0.2279,  0.9737]))"
"(0.49, -0.18, -0.48, -0.22, -0.4)","(array([ 2.5137, -2.302 ,  0.25  ]), array([ 0.    ,  0.    , -0.3848,  0.923 ]))"
"(0.49, -0.1801, 0.1799, -0.2201, -0.4001)","(array([ 3.3323, -1.4198,  0.25  ]), array([ 0.    ,  0.    , -0.065 ,  0.9979]))"
"(-0.19, -0.18, 0.18, -0.22, -0.4)","(array([ 3.192 , -1.7034,  0.25  ]), array([ 0.    ,  0.    , -0.394 ,  0.9191]))"
"(-0.19, -0.23, 0.18, -0.22, -0.4)","(array([ 3.118, -1.809,  0.25 ]), array([ 0.    ,  0.    , -0.4169,  0.909 ]))"
"(0.12, -0.23, 0.18, -0.22, -0.4)","(array([ 3.2119, -1.6963,  0.25  ]), array([ 0.    ,  0.    , -0.2715,  0.9624]))"
"(0.1199, 0.3699, 0.1799, -0.2201, -0.4001)","(array([ 3.6344, -0.2234,  0.25  ]), array([0.    , 0.    , 0.0248, 0.9997]))"
